[[3.2067302502505814,-3.5500231214830116,1.3636275656321737,-0,-0],[]]
[[2.8041435446446505,-3.731181935213117,2.8917884818129664,-1.051588582708536,-0],[]]
[[3.041584475472839,-4.2332751524470815,3.237293103222961,-1.114278076129961,-0],[]]
[[3.6205442857589563,-5.658637180615049,4.509901683287955,-1.5166203145191521,-0],[]]
[[2.5999584456199174,-3.331272996090681,2.769825181038309,-1.108118255925337,-0],[]]
[[3.0144857474594726,-3.1976085504731406,1.19328519291232,-0,-0],[]]
[[3.754338888128335,-4.603380765336367,1.8910138883589762,-0,-0],[]]
[[3.308004825348378,-5.052328041706518,4.232207383759724,-1.541514418701336,-0],[]]
[[4.49332502060211,-8.181747748199626,7.15718730738371,-2.5094386588732003,-0],[]]
[[5.904499845370612,-12.196217709338214,11.170132469449648,-3.9186480297354986,-0],[]]
[[3.802630131446504,-6.347077674272954,5.445514728542998,-1.9475959535902,-0],[]]
[[2.892690612910924,-3.886956498789669,3.015924734294286,-1.0747713119462716,-0],[]]
[[5.815265752926026,-11.885281943790948,10.756642753364106,-3.7396155285589048,-0],[]]
[[2.994313527222981,-3.152420713527092,1.1678856703719316,-0,-0],[]]
[[3.1578625177650856,-3.443646510626251,1.3055649745663354,-0,-0],[]]
[[4.138478915886736,-7.424047540393673,8.135313454502029,-5.765157659459942,1.9663807947064555],[]]
[[3.075262916816821,-4.38804546717705,3.4880990439635955,-1.2363173242867362,-0],[]]
[[5.284007698054852,-10.51007373561885,9.538530780967127,-3.3550944958068776,-0],[]]
[[3.8524659453870385,-6.38813071560945,5.413716080570354,-1.9163531974545445,-0],[]]
[[32.509560066332206,-84.95925334615734,83.68244673631688,-30.25986263329714,-0],[]]
[[3.4222200029062146,-3.96889634111066,1.5737104346869364,-0,-0],[]]
[[3.1388000878758717,-3.4327640576612275,1.3074368060441295,-0,-0],[]]
[[3.3587148439025456,-5.328858555970998,4.6028470014832665,-1.6919309581233524,-0],[]]
[[3.365485023602752,-5.1389104387434905,4.190447843479011,-1.473883091706079,-0],[]]
[[4.337130545925771,-7.883983134527468,6.892207169116485,-2.4043097693681585,-0],[]]
[[5.100018052998287,-10.40166274260001,12.173438266608777,-8.52973914828219,2.8008401926588027],[]]
[[3.8032904977908153,-6.35856729257625,5.403196699589708,-1.9062680156727572,-0],[]]
[[2.788670219543461,-3.695808332698887,2.9255804527787155,-1.0811888449838694,-0],[]]
[[8.533188195412635,-19.507275096308426,18.36712584295842,-6.4397649000520225,-0],[]]
[[2.9860841824882653,-4.182065461075623,3.362909647415451,-1.2238818384899959,-0],[]]
[[3.329007632864431,-5.100371135447237,4.196660827401132,-1.4909811466610812,-0],[]]
[[3.1031865627538004,-3.3429400777935268,1.2540796435896382,-0,-0],[]]
[[10.459634982175592,-25.23111493824556,24.16349226539208,-8.435320959100755,-0],[]]
[[3.3817610909216054,-5.2718961497345695,4.424649623895484,-1.597760749270231,-0],[]]
[[2.9802864927106896,-3.1118638064941333,1.1388907702604538,-0,-0],[]]
[[4.0561044989448956,-5.175268286748506,2.176772970242194,-0,-0],[]]
[[3.5978924390002636,-4.290074997033448,1.7309877957735098,-0,-0],[]]
[[2.7804628562726412,-3.824482338031729,3.7021661113811435,-2.490891074489945,0.8208412067570127],[]]
[[2.91414891736822,-4.159991907135836,4.134684519862391,-2.834677052936162,0.940929560676734],[]]
[[8.620224940989226,-19.44678203752871,23.56742664305041,-17.6851139546217,6.348215474716639],[]]
[[4.130554534116498,-7.1819477446146305,6.128435437436186,-2.123684646752012,-0],[]]
[[3.183349517943629,-4.549494869681759,3.5160819458569814,-1.1966020366536352,-0],[]]
[[3.7039494864614646,-5.901933408713742,4.852153045264183,-1.688056343593565,-0],[]]
[[3.1567498363869624,-4.712325108067122,3.9308792358735167,-1.4342822990584536,-0],[]]
[[3.2989607346611765,-5.023102636492004,4.171767654206966,-1.5094780915932793,-0],[]]
[[4.378875665354927,-7.85683775704092,6.806380864929118,-2.3700019873553124,-0],[]]
[[6.718029132345254,-13.890940295835383,16.235483105124608,-12.403513101620629,4.584054712071981],[]]
[[4.636188648667113,-8.50898645709469,7.384323268322971,-2.556868560360619,-0],[]]
